timestamp,t,p_peep,p_pip,p_plat,p_aw_avg,V_tidal,f,frac_insp_O2,P_et_CO2,sat_p_O2,pulse_rate,pulse_index,C_rs_eve,R_rs_eve,R_rs_est,C_rs_est,p_peep_est,coef_determ
1551956797.62,114.1,24.1,39.5,39.191,30.9,239.539,20,100,83.7,100,96,NaN,16,11,10.619,15.49,24.234,0.992
1551956800.63,117.11,24.1,39.5,39.108,30.993,240.251,20,100,84.179,100,96,NaN,16,11,10.742,15.441,24.273,0.991
1551956803.63,120.11,24.1,39.406,39.007,30.906,240.955,20,100,84.4,100,96,NaN,16,11,10.83,15.521,24.213,0.99
1551956806.62,123.1,24.1,39.494,39,30.9,241,20,100,84.4,100,96,NaN,16,11,10.59,15.47,24.26,0.991
1551956809.62,126.1,24.1,39.5,39.093,30.994,240.719,20,100,84.4,100,96.346,NaN,16,11,10.656,15.355,24.29,0.992
1551956812.61,129.09,24.1,39.5,39.1,31,240.229,20,100,84.92,100,96.919,NaN,16,11,10.546,15.417,24.335,0.992
1551956815.6,132.08,24.1,39.5,39.1,31,241.23,20,100,85.2,100,97,NaN,16,11,10.495,15.497,24.273,0.991
1551956818.61,135.09,24.1,39.5,39.1,31,242.244,20,100,85.658,100,97,NaN,16,11,10.693,15.491,24.252,0.991
1551956821.62,138.1,24.1,39.5,39.006,31,242.775,20,100,85.9,100,97,NaN,16,11,10.729,15.487,24.229,0.99
1551956824.61,141.09,24.196,39.5,39,30.904,241.656,20,100,85.9,100,97.147,NaN,16,11,10.643,15.519,24.239,0.991
1551956827.61,144.09,24.108,39.5,39,30.9,240.551,20,100,85.9,100,97.373,NaN,16,11,10.782,15.533,24.282,0.991
1551956830.61,147.09,24.1,39.592,39.095,30.996,239.926,20,100,85.9,100,97.933,NaN,16,11,10.887,15.399,24.277,0.991
1551956833.61,150.09,24.1,39.508,39.005,31,239.612,20,100,85.9,100,98,NaN,16,11,10.744,15.391,24.295,0.992
1551956836.6,153.08,24.1,39.5,39,31,239.504,20,100,86.31,100,98.923,NaN,16,11,10.707,15.409,24.328,0.991
1551956839.6,156.08,24.1,39.5,39.095,31,239.5,20,100,86.6,100,100,NaN,16,11,10.799,15.383,24.318,0.992
1551956842.59,159.07,24.1,39.5,39.004,31,240.054,20,100,86.6,100,100,NaN,16,11,10.636,15.409,24.314,0.992
1551956845.58,162.06,24.1,39.5,39,31,240.192,20,100,86.6,100,99.709,NaN,16,11,10.73,15.413,24.289,0.992
1551956848.58,165.06,24.1,39.5,39,31,240.2,20,100,86.6,100,99,NaN,16,11,10.755,15.495,24.249,0.991
1551956851.58,168.06,24.1,39.5,39.092,30.907,240.015,20,100,87.04,100,99,NaN,16,11,10.695,15.383,24.302,0.992
1551956854.58,171.06,24.1,39.5,39.1,30.9,240.186,20,100,87.4,100,99.04,NaN,16,11,10.788,15.41,24.262,0.991
1551956857.58,174.06,24.1,39.5,39.1,30.9,240.107,20,100,87.4,100,100,NaN,16,11,10.816,15.425,24.315,0.991
1551956860.58,177.06,24.1,39.5,39.1,30.9,240.381,20,100,87.4,100,100,NaN,16,11,10.587,15.5,24.314,0.992
1551956863.58,180.06,24.1,39.5,39.1,30.9,240.964,20,100,87.4,100,100,NaN,16,11,10.678,15.41,24.331,0.992
1551956866.58,183.06,24.1,39.5,39.1,30.9,241.849,20,100,87.4,100,99.513,NaN,16,11,10.885,15.394,24.311,0.992
1551956869.58,186.06,24.1,39.5,39.194,30.995,241.711,20,100,87.4,100,99.347,NaN,16,11,10.59,15.414,24.325,0.991
1551956872.58,189.06,24.1,39.596,39.106,31,241.7,20,100,87.4,100,100.03,NaN,16,11,10.767,15.559,24.286,0.99
1551956875.58,192.06,24.192,39.408,39.006,30.904,241.605,20,100,87.895,100,101.824,NaN,16,11,10.81,15.698,24.283,0.99
1551956878.58,195.06,24.2,39.497,39,30.9,242.464,20,100,88.1,100,103.023,NaN,16,11,10.752,15.725,24.27,0.991
1551956881.58,198.06,24.107,39.408,39,30.9,242.596,20,100,87.631,100,103.323,NaN,16,11,10.476,15.615,24.348,0.991
1551956884.57,201.05,24.1,39.4,39,30.9,243.852,20,100,87.87,100,103,NaN,16,11,10.824,15.73,24.256,0.992
1551956887.56,204.04,24.1,39.492,39,30.9,244.358,20,100,87.631,100,102.713,NaN,16.943,11,10.633,15.59,24.299,0.992
1551956890.56,207.04,24.1,39.5,39.095,30.992,244.584,20,100,87.4,100,102.346,NaN,16.053,11,10.732,15.625,24.244,0.991
1551956893.57,210.05,24.1,39.593,39.196,31,243.117,20,100,87.4,100,102.347,NaN,16,11,10.649,15.477,24.333,0.991
1551956896.57,213.05,24.1,39.506,39.007,31,242.256,20,100,87.4,100,102.99,NaN,16,11,10.585,15.637,24.301,0.991
1551956899.56,216.04,24.1,39.5,38.908,30.906,242.107,20,100,87.4,100,104.211,NaN,16,11,10.553,15.617,24.277,0.992
1551956902.55,219.03,24.1,39.406,38.992,30.9,242.658,20,100,87.4,100,105,NaN,16,11,10.517,15.531,24.272,0.992
1551956905.55,222.03,24.194,39.494,39.185,30.994,242.607,20,100,87.851,100,105.346,NaN,16,11,10.594,15.53,24.246,0.991
1551956908.56,225.04,24.105,39.5,39.107,31,241.472,20,100,88.1,100,105,NaN,16,11,10.495,15.518,24.342,0.991
1551956911.55,228.03,24.1,39.5,39.007,30.905,241.4,20,100,88.586,100,105,NaN,16,11,10.381,15.684,24.238,0.991
1551956914.54,231.02,24.1,39.5,39.093,30.9,241.964,20,100,88.9,100,105.096,NaN,16,11,10.381,15.558,24.274,0.992
1551956917.55,234.03,24.1,39.5,39.006,30.995,242.947,20,100,89.329,100,106.23,NaN,16,11,10.58,15.574,24.29,0.991
1551956920.54,237.02,24.1,39.5,39,30.905,242.715,20,100,89.6,100,107,NaN,16,11,10.363,15.537,24.32,0.992
1551956923.54,240.02,24.1,39.5,39.094,30.995,243.08,20,100,90.06,100,107,NaN,16,11,10.48,15.519,24.31,0.991
1551956926.54,243.02,24.1,39.5,39.005,31,242.813,20,100,90.4,100,107,NaN,16,11,10.551,15.595,24.335,0.99
1551956929.53,246.01,24.1,39.5,39,30.904,243.563,20,100,90.4,100,106.72,NaN,16,11,10.422,15.652,24.277,0.991
1551956932.53,249.01,24.1,39.5,39.095,30.992,243.696,20,100,90.4,100,105.887,NaN,16,11,10.475,15.664,24.231,0.992
1551956935.54,252.02,24.1,39.593,39.195,31,243.792,20,100,90.4,100,105,NaN,16,11,10.54,15.412,24.37,0.991
1551956938.54,255.02,24.193,39.507,39.009,31,242.784,20,100,90.4,100,104.1,NaN,16,11,10.525,15.623,24.281,0.99
1551956941.53,258.01,24.106,39.5,39.096,31,241.866,20,100,90.784,100,104,NaN,16,11,10.44,15.719,24.285,0.99
1551956944.53,261.01,24.1,39.5,39.004,30.907,242.263,20,100,91.1,100,103.14,NaN,16,11,10.415,15.71,24.298,0.991
1551956947.52,264,24.1,39.5,39,30.9,243.23,20,100,91.1,100,103.689,NaN,16,11,10.444,15.701,24.311,0.991
1551956950.51,266.99,24.1,39.5,39.092,30.993,244.323,20,100,91.1,100,103.528,NaN,16,11,10.268,15.633,24.346,0.992
1551956953.52,270,24.1,39.5,39.008,31,245.144,20,100,91.1,100,102.132,NaN,16,11,10.41,15.706,24.253,0.991
1551956956.53,273.01,24.195,39.5,39.186,31,244.73,20,100,91.1,100,101.093,NaN,16.923,11,10.551,15.656,24.317,0.991
1551956959.53,276.01,24.105,39.5,39.013,31,243.945,20,100,91.588,100,102.8,NaN,17,11,10.46,15.78,24.29,0.99
1551956962.52,279,24.196,39.5,39.094,31,243.427,20,100,91.311,100,103.652,NaN,17,11,10.645,15.855,24.268,0.99
1551956965.51,281.99,24.104,39.5,39.006,30.905,243.873,20,100,91.1,100,104,NaN,17,11,10.537,15.806,24.197,0.991
1551956968.51,284.99,24.1,39.5,39.094,30.995,243.9,20,100,91.1,100,104.837,NaN,17,11,10.457,15.745,24.259,0.991
1551956971.52,288,24.1,39.5,39.006,31,243.137,20,100,91.564,100,105.907,NaN,17,11,10.381,15.715,24.328,0.991
1551956974.51,290.99,24.1,39.5,39,30.904,243.196,20,100,91.8,100,107,NaN,16.06,11,10.361,15.723,24.288,0.991
1551956977.51,293.99,24.1,39.5,39,30.996,243.487,20,100,91.8,100,107,NaN,16.94,11,10.435,15.724,24.264,0.991
1551956980.51,296.99,24.1,39.5,39,31,243.884,20,100,91.8,100,106.581,NaN,17,11,10.32,15.78,24.299,0.99
1551956983.51,299.99,24.1,39.5,39.096,30.907,243.997,20,100,91.8,100,105.448,NaN,17,11,10.583,15.824,24.211,0.989
1551956986.5,302.98,24.1,39.5,39.004,30.9,243.169,20,100,92.306,100,103.635,NaN,17,11,10.546,15.829,24.27,0.991
1551956989.49,305.97,24.1,39.5,39,30.9,243.654,20,100,92.094,100,102.013,NaN,17,11,10.377,15.9,24.27,0.991
1551956992.49,308.97,24.1,39.407,39,30.9,244.347,20,100,92.308,100,102.937,NaN,17,11,10.408,15.888,24.296,0.991
1551956995.5,311.98,24.194,39.494,39.092,30.993,246.074,20,100,92.6,100,103.743,NaN,17,11,10.528,15.749,24.32,0.992
1551956998.5,314.98,24.2,39.594,39.192,31,245.92,20,100,92.6,100,102.913,NaN,17,11,10.491,15.725,24.355,0.991
1551957001.5,317.98,24.105,39.506,39.015,31,245.151,20,100,92.6,100,102.22,NaN,17,11,10.506,15.828,24.302,0.99
1551957004.49,320.97,24.1,39.5,39.093,31,244.63,20,100,92.6,100,103,NaN,17,11,10.66,15.881,24.308,0.99
1551957007.48,323.96,24.1,39.405,39.007,30.906,244.976,20,100,92.6,100,103.699,NaN,17,11,10.536,15.87,24.286,0.991
1551957010.48,326.96,24.1,39.4,39,30.9,245.658,20,100,92.995,100,104,NaN,17,11,10.539,15.775,24.334,0.991
1551957013.49,329.97,24.1,39.495,39.187,30.995,245.795,20,100,93.3,100,104,NaN,17,11,10.562,15.729,24.367,0.991
1551957016.49,332.97,24.1,39.5,39.012,31,245.325,20,100,93.3,100,104.103,NaN,17,11,10.495,15.795,24.368,0.991
1551957019.49,335.97,24.196,39.5,39,30.904,245.014,20,100,93.3,100,104.653,NaN,17,11,10.71,15.958,24.288,0.991
1551957022.48,338.96,24.108,39.404,39,30.9,244.904,20,100,93.3,100,104.652,NaN,17,11,10.583,16.016,24.301,0.991
1551957025.48,341.96,24.1,39.496,39,30.996,246.144,20,100,93.3,100,105,NaN,17,11,10.675,15.787,24.376,0.991
1551957028.48,344.96,24.1,39.5,39,31,246.296,20,100,93.3,100,104.497,NaN,17,11,10.701,15.848,24.34,0.992
1551957031.47,347.95,24.1,39.5,39.095,31,246.493,20,100,93.3,100,102.746,NaN,17,11,10.767,15.878,24.337,0.991
1551957034.47,350.95,24.193,39.5,39.005,31,245.58,20,100,93.3,100,101,NaN,17,11,10.724,15.789,24.382,0.991
1551957037.47,353.95,24.2,39.407,39,30.907,245.037,20,100,93.3,100,102.796,NaN,17,11,10.692,15.933,24.336,0.991
1551957040.46,356.94,24.2,39.4,39,30.9,245,20,100,92.826,100,103.577,NaN,17,11,10.846,15.925,24.345,0.991
1551957043.45,359.93,24.107,39.4,39,30.9,245.462,20,100,92.6,100,103,NaN,17,11,10.484,15.956,24.327,0.991
1551957046.46,362.94,24.1,39.493,39.092,30.993,246.427,20,100,93.077,100,103.043,NaN,17,11,10.746,15.857,24.364,0.991
1551957049.47,365.95,24.1,39.5,39.1,31,246.5,20,100,93.3,100,104,NaN,17,11,10.722,15.818,24.363,0.99
1551957052.46,368.94,24.195,39.5,39.1,31,245.842,20,100,93.3,100,104.829,NaN,17,11,10.645,15.871,24.408,0.991
1551957055.45,371.93,24.105,39.405,39.007,30.906,245.894,20,100,93.3,100,104.695,NaN,17,11,10.579,15.963,24.336,0.991
1551957058.45,374.93,24.1,39.4,39,30.9,246.65,20,100,93.819,100,104,NaN,17,11,10.582,15.982,24.313,0.991
1551957061.45,377.93,24.196,39.4,39.094,30.995,247.836,20,100,94.1,100,103.773,NaN,17,11,10.633,16.034,24.312,0.991
1551957064.45,380.93,24.104,39.495,39.1,31,247.711,20,100,94.1,100,101.24,NaN,17,11,10.638,15.836,24.373,0.991
1551957067.45,383.93,24.196,39.5,39.1,31,247.035,20,100,94.533,100,101.731,NaN,17,11,10.689,15.863,24.341,0.991
1551957070.44,386.92,24.2,39.5,39.005,30.904,246.235,20,100,94.366,100,105.185,NaN,17,11,10.612,16.043,24.327,0.99
1551957073.43,389.91,24.108,39.404,39,30.9,246.01,20,100,94.1,100,104.883,NaN,17,11,10.592,16.049,24.309,0.991
1551957076.43,392.91,24.192,39.4,39,30.996,246.858,20,100,94.1,100,103.547,NaN,17,11,10.593,15.964,24.343,0.991
1551957079.43,395.91,24.2,39.492,39.095,31,247.57,20,100,94.1,100,103.934,NaN,17,11,10.782,15.818,24.379,0.991
1551957082.44,398.92,24.107,39.407,39.005,31,246.772,20,100,94.1,100,104.42,NaN,17,11,10.807,15.989,24.348,0.991
1551957085.44,401.92,24.1,39.493,39,30.907,246.054,20,100,94.1,100,105,NaN,17,11,10.684,15.964,24.352,0.991
1551957088.43,404.91,24.194,39.407,39,30.9,246.093,20,100,94.1,100,104.552,NaN,17,11,10.78,16.135,24.325,0.991
1551957091.43,407.91,24.106,39.4,39,30.9,246.934,20,100,94.1,100,101.313,NaN,17,11,10.558,16.043,24.349,0.991
1551957094.43,410.91,24.1,39.494,39,30.993,247.837,20,100,94.1,100,101.82,NaN,17,11,10.502,16.027,24.396,0.991
1551957097.43,413.91,24.1,39.5,39.185,31,248.74,20,100,94.1,100,104.256,NaN,17,11,10.71,15.93,24.387,0.991
1551957100.43,416.91,24.195,39.5,39.014,31,248.518,20,100,94.1,100,104.214,NaN,17,11,10.736,16.031,24.373,0.99
1551957103.43,419.91,24.105,39.5,39.093,30.906,247.842,20,100,94.494,100,104,NaN,17,11,10.54,16.076,24.347,0.99
1551957106.42,422.9,24.1,39.405,39.007,30.9,247.517,20,100,94.8,100,104.05,NaN,17,11,10.666,16.132,24.375,0.991
1551957109.42,425.9,24.195,39.495,39.093,30.995,248.632,20,100,94.8,100,104.653,NaN,17,11,10.896,16.001,24.368,0.99
1551957112.42,428.9,24.2,39.5,39.006,31,248.227,20,100,94.8,100,105,NaN,17,11,10.736,16.041,24.446,0.99
1551957115.42,431.9,24.2,39.5,39,30.904,248.2,20,100,94.8,100,105,NaN,17,11,10.903,16.06,24.394,0.991
1551957118.41,434.89,24.104,39.404,39,30.9,247.723,20,100,94.8,100,104.55,NaN,17,11,10.872,16.135,24.312,0.991
1551957121.41,437.89,24.1,39.496,39,30.995,248.365,20,100,94.8,100,104,NaN,17,11,10.868,15.902,24.409,0.991
1551957124.42,440.9,24.1,39.592,39.095,31,248.016,20,100,94.8,100,104.763,NaN,17,11,10.841,15.94,24.438,0.991
1551957127.41,443.89,24.193,39.507,39.1,30.903,247.711,20,100,94.8,100,105,NaN,17,11,10.795,16.17,24.373,0.99
1551957130.39,446.87,24.108,39.408,39.005,30.9,248.178,20,100,94.8,100,105,NaN,17,11,10.539,16.149,24.405,0.991
1551957133.4,449.88,24.193,39.4,39.095,30.992,249.672,20,100,94.8,100,105,NaN,17,11,10.878,16.035,24.396,0.991
1551957136.41,452.89,24.2,39.493,39.004,31,249.615,20,100,94.8,100,105,NaN,17,11,11.072,16.043,24.382,0.99
1551957139.4,455.88,24.2,39.5,39,30.907,248.67,20,100,94.8,100,105,NaN,17,11,10.858,16.175,24.381,0.991
1551957142.4,458.88,24.106,39.406,39,30.9,247.763,20,100,94.8,100,105,NaN,17,11,10.767,16.116,24.378,0.991
1551957145.4,461.88,24.1,39.494,39.092,30.994,248.447,20,100,94.8,100,105,NaN,17,11,10.92,16.043,24.402,0.991
1551957148.4,464.88,24.1,39.5,39.1,31,248.687,20,100,94.8,100,105,NaN,17,11,10.966,16.096,24.423,0.99
1551957151.39,467.87,24.1,39.5,39.007,30.906,248.23,20,100,94.8,100,105,NaN,17,11,10.803,16.191,24.367,0.991
1551957154.39,470.87,24.1,39.406,39,30.9,248.294,20,100,95.224,100,105.526,NaN,17,11,10.957,16.102,24.371,0.991
1551957157.4,473.88,24.196,39.495,39.187,30.995,248.395,20,100,95.5,100,106,NaN,17,11,10.95,16.081,24.41,0.99
1551957160.38,476.86,24.2,39.5,39.012,30.905,248.305,20,100,95.5,100,106,NaN,17,11,10.703,16.314,24.354,0.99
1551957163.38,479.86,24.105,39.405,39,30.9,248.583,20,100,95.5,100,106.619,NaN,17,11,10.901,16.044,24.357,0.991
1551957166.39,482.87,24.196,39.496,39.189,30.996,248.695,20,100,95.5,100,107,NaN,17,11,11.003,15.983,24.426,0.991
1551957169.38,485.86,24.2,39.404,39.011,31,248.317,20,100,95.095,100,107,NaN,17,11,11.063,16.428,24.327,0.991
1551957172.38,488.86,24.108,39.4,39,30.904,248.683,20,100,95.206,100,110.41,NaN,17,11,10.857,16.14,24.4,0.99
1551957175.37,491.85,24.285,39.492,39.095,30.996,248.796,20,100,95.5,100,112,NaN,17,11,10.724,16.109,24.417,0.991
1551957178.37,494.85,24.115,39.408,39.005,30.908,249.856,20,100,95.5,100,112.346,NaN,17,11,10.948,16.088,24.311,0.99
1551957181.37,497.85,24.193,39.493,39,30.993,247.962,20,100,95.5,100,108.691,NaN,17,11,10.865,16.16,24.398,0.99
1551957184.37,500.85,24.107,39.407,39.095,31,248.076,20,100,95.5,100,109.424,NaN,17,11,10.947,16.174,24.393,0.991
1551957187.37,503.85,24.194,39.494,39.004,31,247.449,20,100,95.5,100,110.252,NaN,17,11,10.971,16.291,24.392,0.99
1551957190.37,506.85,24.106,39.407,39,31,248.698,20,100,95.5,100,110.957,NaN,17,11,10.935,16.18,24.387,0.99
1551957193.37,509.85,24.195,39.494,39,31,248.519,20,100,95.946,100,110,NaN,17,11,10.837,16.202,24.449,0.99
1551957196.36,512.84,24.106,39.406,39,31,249.153,20,100,96.3,100,109.651,NaN,17,11,10.909,16.315,24.348,0.99
1551957199.37,515.85,24.1,39.495,39.186,31,249.012,20,100,96.3,100,108.343,NaN,17,11,10.93,16.08,24.507,0.99
1551957202.35,518.83,24.195,39.5,39.107,31,249.66,20,100,96.3,100,107.212,NaN,17,11,11.077,16.232,24.413,0.99
1551957205.35,521.83,24.2,39.406,39.007,31,249.138,20,100,96.3,100,106.732,NaN,17,11,10.76,16.183,24.404,0.991
1551957208.36,524.84,24.2,39.495,39.187,31,249.479,20,100,96.3,100,106.75,NaN,17,11,10.893,16.128,24.467,0.99
1551957211.35,527.83,24.2,39.5,39.106,31,249.31,20,100,96.3,100,107,NaN,17,11,11.007,16.144,24.459,0.991
1551957214.34,530.82,24.104,39.405,39.006,31,249.773,20,100,96.3,100,106.12,NaN,17,11,10.891,16.165,24.434,0.991
1551957217.34,533.82,24.196,39.4,39,31,249.895,20,100,96.3,100,105.85,NaN,17,11,10.906,16.19,24.424,0.991
1551957220.35,536.83,24.2,39.4,39.095,31,249.709,20,100,96.3,100,105,NaN,17,11,10.955,16.155,24.454,0.991
1551957223.34,539.82,24.107,39.492,39.005,30.904,249.7,20,100,96.3,100,105.284,NaN,17,11,10.836,16.248,24.41,0.991
1551957226.34,542.82,24.1,39.408,39,30.992,249.7,20,100,96.3,100,106,NaN,17,11,11.02,16.14,24.382,0.991
1551957229.34,545.82,24.193,39.585,39.191,31,249.24,20,100,96.3,100,106,NaN,17,11,10.842,16.121,24.493,0.991
1551957232.34,548.82,24.2,39.413,39.104,31,249.478,20,100,96.3,100,106,NaN,17,11,10.941,16.201,24.457,0.991
1551957235.34,551.82,24.106,39.4,39.004,31,249.5,20,100,96.3,100,105.487,NaN,17,11,10.907,16.308,24.411,0.992
1551957238.34,554.82,24.194,39.494,39,31,250.43,20,100,96.3,100,105,NaN,17,11,10.89,16.155,24.471,0.991
1551957241.34,557.82,24.2,39.5,39.092,31,250.033,20,100,96.3,100,105.13,NaN,17,11,10.854,16.158,24.479,0.991
1551957244.33,560.81,24.2,39.5,39.007,31,249.906,20,100,96.3,100,106,NaN,17,11,10.886,16.38,24.397,0.991
1551957247.32,563.8,24.106,39.406,39,31,250.273,20,100,96.3,100,106.262,NaN,17,11,10.819,16.259,24.398,0.99
1551957250.33,566.81,24.195,39.589,39.093,31,250.394,20,100,96.3,100,107,NaN,17,11,10.794,16.203,24.474,0.991
1551957253.32,569.8,24.2,39.505,39.1,31,250.589,20,100,95.848,100,107,NaN,17,11,10.646,16.297,24.438,0.991
1551957256.32,572.8,24.2,39.5,39.1,31,251.26,20,100,95.954,100,107,NaN,17,11,10.859,16.287,24.413,0.991
1551957259.32,575.8,24.2,39.5,39.006,31,251.205,20,100,96.3,100,107,NaN,17,11,10.888,16.286,24.442,0.991
1551957262.32,578.8,24.104,39.404,39,31,251.295,20,100,96.3,100,107,NaN,17,11,10.487,16.481,24.389,0.991
1551957265.32,581.8,24.1,39.496,39.094,31,251.586,20,100,96.3,100,107.973,NaN,17,11,10.776,16.176,24.457,0.991
1551957268.32,584.8,24.192,39.5,39.1,31,251.887,20,100,96.3,100,108,NaN,17,11,10.671,16.299,24.397,0.991
1551957271.32,587.8,24.107,39.408,39.005,31,251.9,20,100,96.3,100,108.243,NaN,17,11,10.563,16.305,24.344,0.991
1551957274.31,590.79,24.193,39.493,39,31,250.359,20,100,96.8,100,109,NaN,17,11,10.601,16.276,24.464,0.991
1551957277.31,593.79,24.2,39.408,39,31,250.972,20,100,97,100,109,NaN,17,11,10.662,16.369,24.395,0.991
1551957280.3,596.78,24.2,39.493,39.192,31,250.907,20,100,97,100,109,NaN,17,11,10.822,16.282,24.418,0.99
1551957283.29,599.77,24.107,39.407,39.009,31,251.176,20,100,97,100,109,NaN,17,11,10.548,16.241,24.421,0.992
1551957286.29,602.77,24.193,39.4,39.096,31,251.108,20,100,97,100,108.229,NaN,17,11,10.537,16.273,24.454,0.991
1551957289.29,605.77,24.2,39.4,39.008,30.907,251.472,20,100,97,100,108.557,NaN,17,11,10.811,16.412,24.387,0.991
1551957292.29,608.77,24.106,39.4,39,30.9,251.5,20,100,97,100,108.957,NaN,17,11,10.656,16.258,24.409,0.991
1551957295.28,611.76,24.195,39.494,39,30.994,250.938,20,100,97,100,108.519,NaN,17,11,10.451,16.379,24.468,0.991
1551957298.28,614.76,24.2,39.406,39,31,251.272,20,100,97,100,109,NaN,17,11,10.457,16.32,24.422,0.991
1551957301.28,617.76,24.2,39.589,39.186,31,251.676,20,100,97,100,109,NaN,17,11,10.687,16.27,24.423,0.99
1551957304.28,620.76,24.105,39.505,39.014,31,252.076,20,100,97,100,109,NaN,17,11,10.489,16.372,24.396,0.991
1551957307.28,623.76,24.195,39.405,39,31,251.911,20,100,97,100,109,NaN,17,11,10.614,16.247,24.457,0.991
1551957310.28,626.76,24.2,39.496,39.094,31,251.805,20,100,97,100,109,NaN,17,11,10.658,16.473,24.39,0.991
1551957331.27,647.75,22.2,39.121,37.182,28.981,287.604,20,100,103.102,100,110,NaN,18.9,10.047,10.37,19.018,22.472,0.986
1551957334.26,650.74,22.294,37.701,37.1,28.993,300.277,20,100,101.787,100,110,NaN,19.953,10,10.352,19.185,22.517,0.987
1551957337.26,653.74,22.207,37.6,37.1,29,292.885,20,100,101.06,100,110,NaN,20,10,10.406,19.108,22.531,0.986
1551957340.26,656.74,22.294,37.6,37.1,29,292.2,20,100,100.312,100,110,NaN,20,10.963,10.351,19.283,22.495,0.986
